구분자,구분자,구분자,재무제표종류,종목코드,회사명,시장구분,업종,업종명,결산월,결산기준일,보고서종류,통화,항목코드,항목명,당기 1분기말,전기말,전전기말
ifrs_TradeAndOtherCurrentPayables      매입채무,      매입채무,2-1-01,"재무상태표, 유동/비유동법-연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2017-06-30,반기보고서,KRW,ifrs_TradeAndOtherCurrentPayables,      매입채무,"305,179,822,317","261,375,048,418",
dart_ShortTermBorrowings      단기차입금,      단기차입금,2-1-04,"재무상태표, 유동/비유동법-연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2017-06-30,반기보고서,KRW,dart_ShortTermBorrowings,      단기차입금,"1,693,100,060,064","1,064,052,715,560",
entity00105271_udf_BS_2011525142031421_CurrentLiabilities      기타부채,      기타부채,2-1-03,"재무상태표, 유동/비유동법-연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2017-06-30,반기보고서,KRW,entity00105271_udf_BS_2011525142031421_CurrentLiabilities,      기타부채,"286,535,910,577","306,425,385,817",
entity00105271_udf_BS_2011525142054656_CurrentLiabilities      유동파생상품부채,      유동파생상품부채,2-1-07,"재무상태표, 유동/비유동법-연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2017-06-30,반기보고서,KRW,entity00105271_udf_BS_2011525142054656_CurrentLiabilities,      유동파생상품부채,"6,143,301,760","56,722,623",
dart_PaymentsOfIncomeTaxesPayable      미지급법인세,      미지급법인세,2-1-10,"재무상태표, 유동/비유동법-연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2017-06-30,반기보고서,KRW,dart_PaymentsOfIncomeTaxesPayable,      미지급법인세,"32,049,145,520","45,592,764,962",
ifrs_NoncurrentLiabilities   Ⅱ. 비유동부채,   비유동부채,2-3,"재무상태표, 유동/비유동법-연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2017-06-30,반기보고서,KRW,ifrs_NoncurrentLiabilities,   Ⅱ. 비유동부채,"1,198,429,892,682","1,517,940,362,098",
dart_LongTermBorrowingsGross      장기차입금,      장기차입금,2-3-01,"재무상태표, 유동/비유동법-연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2017-06-30,반기보고서,KRW,dart_LongTermBorrowingsGross,      장기차입금,"410,719,444,989","936,452,892,355",
entity00105271_udf_BS_2011525142146546_NoncurrentLiabilities      기타부채,      기타부채,2-3-03,"재무상태표, 유동/비유동법-연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2017-06-30,반기보고서,KRW,entity00105271_udf_BS_2011525142146546_NoncurrentLiabilities,      기타부채,"32,902,386,197","31,667,796,683",
entity00105271_udf_BS_2011525142154421_NoncurrentLiabilities      비유동파생상품부채,      기타비유동금융부채,2-3-04,"재무상태표, 유동/비유동법-연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2017-06-30,반기보고서,KRW,entity00105271_udf_BS_2011525142154421_NoncurrentLiabilities,      비유동파생상품부채,"783,831,248","265,142,331",
dart_PostemploymentBenefitObligations      순확정급여부채,      순확정급여부채,2-3-05,"재무상태표, 유동/비유동법-연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2017-06-30,반기보고서,KRW,dart_PostemploymentBenefitObligations,      순확정급여부채,"6,562,160,144",,
ifrs_NoncurrentProvisions      비유동충당부채,      비유동충당부채,2-3-07,"재무상태표, 유동/비유동법-연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2017-06-30,반기보고서,KRW,ifrs_NoncurrentProvisions,      비유동충당부채,"13,033,202,213","12,590,041,018",
ifrs_DeferredTaxLiabilities      이연법인세부채,      이연법인세부채,2-3-08,"재무상태표, 유동/비유동법-연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2017-06-30,반기보고서,KRW,ifrs_DeferredTaxLiabilities,      이연법인세부채,"734,428,867,891","536,964,489,711",
ifrs_Liabilities   부채총계,   부채총계,2-4,"재무상태표, 유동/비유동법-연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2017-06-30,반기보고서,KRW,ifrs_Liabilities,   부채총계,"3,521,438,132,920","3,195,442,999,478",
ifrs_EquityAbstract자본 [abstract],자본,3,"재무상태표, 유동/비유동법-연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2017-06-30,반기보고서,KRW,ifrs_EquityAbstract,자본 [abstract],,,
entity00105271_udf_BS_2011525143321593_EquityAbstract   Ⅰ.지배기업의 소유주에게 귀속되는 지분,   지배기업소유지분,3-1,"재무상태표, 유동/비유동법-연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2017-06-30,반기보고서,KRW,entity00105271_udf_BS_2011525143321593_EquityAbstract,   Ⅰ.지배기업의 소유주에게 귀속되는 지분,"6,560,864,148,114","5,955,955,458,208",
entity00105271_udf_BS_201152514334278_udf_BS_2011525143321593_EquityAbstract      자본금,      자본금,3-1-01,"재무상태표, 유동/비유동법-연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2017-06-30,반기보고서,KRW,entity00105271_udf_BS_201152514334278_udf_BS_2011525143321593_EquityAbstract,      자본금,"56,434,870,000","56,434,870,000",
entity00105271_udf_BS_2011525143353765_udf_BS_2011525143321593_EquityAbstract      자본잉여금,      자본잉여금,3-1-02,"재무상태표, 유동/비유동법-연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2017-06-30,반기보고서,KRW,entity00105271_udf_BS_2011525143353765_udf_BS_2011525143321593_EquityAbstract,      자본잉여금,"467,587,720,184","467,587,720,184",
entity00105271_udf_BS_2011525143358187_udf_BS_2011525143321593_EquityAbstract      자본조정,      자본조정,3-1-03,"재무상태표, 유동/비유동법-연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2017-06-30,반기보고서,KRW,entity00105271_udf_BS_2011525143358187_udf_BS_2011525143321593_EquityAbstract,      자본조정,"-122,873,033,196","-122,873,033,196",
entity00105271_udf_BS_20115251434278_udf_BS_2011525143321593_EquityAbstract      기타포괄손익누계액,      기타포괄손익누계액,3-1-04,"재무상태표, 유동/비유동법-연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2017-06-30,반기보고서,KRW,entity00105271_udf_BS_20115251434278_udf_BS_2011525143321593_EquityAbstract,      기타포괄손익누계액,"1,694,393,619,521","1,114,777,786,566",
entity00105271_udf_BS_201152514349562_udf_BS_2011525143321593_EquityAbstract      이익잉여금,      이익잉여금,3-1-05,"재무상태표, 유동/비유동법-연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2017-06-30,반기보고서,KRW,entity00105271_udf_BS_201152514349562_udf_BS_2011525143321593_EquityAbstract,      이익잉여금,"4,465,320,971,605","4,440,028,114,654",
ifrs_NoncontrollingInterests   II. 비지배지분,   비지배지분,3-2,"재무상태표, 유동/비유동법-연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2017-06-30,반기보고서,KRW,ifrs_NoncontrollingInterests,   II. 비지배지분,"10,801,419,967","10,969,974,095",
ifrs_Equity   자본총계,   자본총계,3-3,"재무상태표, 유동/비유동법-연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2017-06-30,반기보고서,KRW,ifrs_Equity,   자본총계,"6,571,665,568,081","5,966,925,432,303",
ifrs_EquityAndLiabilities자본및부채총계,부채및자본총계,4,"재무상태표, 유동/비유동법-연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2017-06-30,반기보고서,KRW,ifrs_EquityAndLiabilities,자본및부채총계,"10,093,103,701,001","9,162,368,431,781",
ifrs_AssetsAbstract자산 [abstract],자산,1,"재무상태표, 유동/비유동법-연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2017-09-30,3분기보고서,KRW,ifrs_AssetsAbstract,자산 [abstract],,,
ifrs_CurrentAssets   유동자산,   유동자산,1-1,"재무상태표, 유동/비유동법-연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2017-09-30,3분기보고서,KRW,ifrs_CurrentAssets,   유동자산,"2,515,715,769,715","2,288,828,081,429",
ifrs_CashAndCashEquivalents      현금및현금성자산,      현금및현금성자산,1-1-01,"재무상태표, 유동/비유동법-연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2017-09-30,3분기보고서,KRW,ifrs_CashAndCashEquivalents,      현금및현금성자산,"302,264,463,533","588,312,155,425",
dart_ShortTermDepositsNotClassifiedAsCashEquivalents      단기금융상품,      단기금융상품,1-1-02,"재무상태표, 유동/비유동법-연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2017-09-30,3분기보고서,KRW,dart_ShortTermDepositsNotClassifiedAsCashEquivalents,      단기금융상품,"556,368,743,743","211,733,105,726",
ifrs_TradeAndOtherCurrentReceivables      매출채권 및 기타유동채권,      매출채권 및 기타유동채권,1-1-06,"재무상태표, 유동/비유동법-연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2017-09-30,3분기보고서,KRW,ifrs_TradeAndOtherCurrentReceivables,      매출채권 및 기타유동채권,"1,027,018,693,994","936,903,656,049",
dart_ShortTermAdvancePayments      단기선급금,      선급금,1-1-07,"재무상태표, 유동/비유동법-연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2017-09-30,3분기보고서,KRW,dart_ShortTermAdvancePayments,      단기선급금,"61,805,824,350","17,401,310,063",
dart_ShortTermPrepaidExpenses      단기선급비용,      선급비용,1-1-08,"재무상태표, 유동/비유동법-연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2017-09-30,3분기보고서,KRW,dart_ShortTermPrepaidExpenses,      단기선급비용,"7,944,281,310","7,345,497,727",
dart_CurrentDerivativeAsset      유동파생상품자산,      기타유동금융자산,1-1-09,"재무상태표, 유동/비유동법-연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2017-09-30,3분기보고서,KRW,dart_CurrentDerivativeAsset,      유동파생상품자산,"122,324,541",,
dart_CurrentFinancialAssetsHeldToMaturity      유동만기보유금융자산,      기타유동금융자산,1-1-09,"재무상태표, 유동/비유동법-연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2017-09-30,3분기보고서,KRW,dart_CurrentFinancialAssetsHeldToMaturity,      유동만기보유금융자산,"134,462,607","1,470,078,050",
ifrs_Inventories      재고자산,      재고자산,1-1-11,"재무상태표, 유동/비유동법-연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2017-09-30,3분기보고서,KRW,ifrs_Inventories,      재고자산,"560,056,975,637","525,662,278,389",
ifrs_NoncurrentAssets   비유동자산,   비유동자산,1-3,"재무상태표, 유동/비유동법-연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2017-09-30,3분기보고서,KRW,ifrs_NoncurrentAssets,   비유동자산,"7,453,557,180,059","6,873,540,350,352",
dart_LongTermTradeAndOtherNonCurrentReceivablesGross      장기매출채권 및 기타비유동채권,      장기매출채권 및 기타비유동채권,1-3-03,"재무상태표, 유동/비유동법-연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2017-09-30,3분기보고서,KRW,dart_LongTermTradeAndOtherNonCurrentReceivablesGross,      장기매출채권 및 기타비유동채권,"93,167,630,688","91,616,163,208",
dart_NonCurrentAvailableForSaleFinancialAssets      비유동매도가능금융자산,      기타비유동금융자산,1-3-05,"재무상태표, 유동/비유동법-연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2017-09-30,3분기보고서,KRW,dart_NonCurrentAvailableForSaleFinancialAssets,      비유동매도가능금융자산,"3,601,166,826,018","3,149,289,928,803",
dart_NonCurrentFinancialAssetsHeldToMaturity      비유동만기보유금융자산,      기타비유동금융자산,1-3-05,"재무상태표, 유동/비유동법-연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2017-09-30,3분기보고서,KRW,dart_NonCurrentFinancialAssetsHeldToMaturity,      비유동만기보유금융자산,"7,968,709,184","7,680,490,152",
ifrs_InvestmentAccountedForUsingEquityMethod      지분법적용 투자지분,      지분법적용투자지분,1-3-06,"재무상태표, 유동/비유동법-연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2017-09-30,3분기보고서,KRW,ifrs_InvestmentAccountedForUsingEquityMethod,      지분법적용 투자지분,"306,282,685,653","321,257,551,913",
dart_NonCurrentDerivativeAssets      비유동파생상품자산,      기타비유동금융자산,1-3-05,"재무상태표, 유동/비유동법-연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2017-09-30,3분기보고서,KRW,dart_NonCurrentDerivativeAssets,      비유동파생상품자산,"10,367,194,342","20,029,475,790",
