구분자,구분자,구분자,재무제표종류,종목코드,회사명,시장구분,업종,업종명,결산월,결산기준일,보고서종류,통화,항목코드,항목명,당기 1분기말,전기말,전전기말
dart_LongTermBorrowingsGross      장기차입금,      장기차입금,2-3-01,"재무상태표, 유동/비유동법-별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2017-06-30,반기보고서,KRW,dart_LongTermBorrowingsGross,      장기차입금,"410,719,444,989","936,452,892,355",
entity00105271_udf_BS_2011526101350718_NoncurrentLiabilities      기타부채,      기타부채,2-3-03,"재무상태표, 유동/비유동법-별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2017-06-30,반기보고서,KRW,entity00105271_udf_BS_2011526101350718_NoncurrentLiabilities,      기타부채,"32,889,115,197","31,657,960,663",
entity00105271_udf_BS_2011526101352656_NoncurrentLiabilities      비유동파생상품부채,      기타비유동금융부채,2-3-04,"재무상태표, 유동/비유동법-별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2017-06-30,반기보고서,KRW,entity00105271_udf_BS_2011526101352656_NoncurrentLiabilities,      비유동파생상품부채,"783,831,248","265,142,331",
dart_PostemploymentBenefitObligations      순확정급여부채,      순확정급여부채,2-3-05,"재무상태표, 유동/비유동법-별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2017-06-30,반기보고서,KRW,dart_PostemploymentBenefitObligations,      순확정급여부채,"6,562,160,144",,
ifrs_NoncurrentProvisions      비유동충당부채,      비유동충당부채,2-3-07,"재무상태표, 유동/비유동법-별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2017-06-30,반기보고서,KRW,ifrs_NoncurrentProvisions,      비유동충당부채,"13,033,202,213","12,590,041,018",
ifrs_DeferredTaxLiabilities      이연법인세부채,      이연법인세부채,2-3-08,"재무상태표, 유동/비유동법-별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2017-06-30,반기보고서,KRW,ifrs_DeferredTaxLiabilities,      이연법인세부채,"640,789,388,558","447,361,533,720",
ifrs_Liabilities   부채총계,   부채총계,2-4,"재무상태표, 유동/비유동법-별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2017-06-30,반기보고서,KRW,ifrs_Liabilities,   부채총계,"3,366,733,670,604","3,052,727,598,315",
ifrs_EquityAbstract자본 [abstract],자본,3,"재무상태표, 유동/비유동법-별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2017-06-30,반기보고서,KRW,ifrs_EquityAbstract,자본 [abstract],,,
entity00105271_udf_BS_201152610186796_EquityAbstract   Ⅰ.자본금,   자본금,3-1,"재무상태표, 유동/비유동법-별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2017-06-30,반기보고서,KRW,entity00105271_udf_BS_201152610186796_EquityAbstract,   Ⅰ.자본금,"56,434,870,000","56,434,870,000",
entity00105271_udf_BS_2011526101924359_EquityAbstract   Ⅱ.자본잉여금,   자본잉여금,3-2,"재무상태표, 유동/비유동법-별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2017-06-30,반기보고서,KRW,entity00105271_udf_BS_2011526101924359_EquityAbstract,   Ⅱ.자본잉여금,"525,943,735,426","525,943,735,426",
entity00105271_udf_BS_2011526101838265_EquityAbstract   Ⅲ.자본조정,   자본조정,3-3,"재무상태표, 유동/비유동법-별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2017-06-30,반기보고서,KRW,entity00105271_udf_BS_2011526101838265_EquityAbstract,   Ⅲ.자본조정,"-122,873,033,196","-122,873,033,196",
entity00105271_udf_BS_2011526101823140_EquityAbstract   Ⅳ.기타포괄손익누계액,   기타포괄손익누계액,3-4,"재무상태표, 유동/비유동법-별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2017-06-30,반기보고서,KRW,entity00105271_udf_BS_2011526101823140_EquityAbstract,   Ⅳ.기타포괄손익누계액,"1,762,849,189,945","1,154,087,484,633",
ifrs_RetainedEarnings   Ⅴ.이익잉여금,   이익잉여금,3-5,"재무상태표, 유동/비유동법-별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2017-06-30,반기보고서,KRW,ifrs_RetainedEarnings,   Ⅴ.이익잉여금,"4,219,562,086,884","4,195,084,981,457",
ifrs_Equity   자본총계,   자본총계,3-6,"재무상태표, 유동/비유동법-별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2017-06-30,반기보고서,KRW,ifrs_Equity,   자본총계,"6,441,916,849,059","5,808,678,038,320",
ifrs_EquityAndLiabilities자본및부채총계,부채및자본총계,4,"재무상태표, 유동/비유동법-별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2017-06-30,반기보고서,KRW,ifrs_EquityAndLiabilities,자본및부채총계,"9,808,650,519,663","8,861,405,636,635",
ifrs_AssetsAbstract자산 [abstract],자산,1,"재무상태표, 유동/비유동법-별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2017-09-30,3분기보고서,KRW,ifrs_AssetsAbstract,자산 [abstract],,,
ifrs_CurrentAssets   유동자산,   유동자산,1-1,"재무상태표, 유동/비유동법-별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2017-09-30,3분기보고서,KRW,ifrs_CurrentAssets,   유동자산,"2,010,669,298,356","1,890,609,797,572",
ifrs_CashAndCashEquivalents      현금및현금성자산,      현금및현금성자산,1-1-01,"재무상태표, 유동/비유동법-별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2017-09-30,3분기보고서,KRW,ifrs_CashAndCashEquivalents,      현금및현금성자산,"245,516,014,520","507,290,803,343",
dart_ShortTermDepositsNotClassifiedAsCashEquivalents      단기금융상품,      단기금융상품,1-1-02,"재무상태표, 유동/비유동법-별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2017-09-30,3분기보고서,KRW,dart_ShortTermDepositsNotClassifiedAsCashEquivalents,      단기금융상품,"480,486,700,000","147,300,000,000",
ifrs_TradeAndOtherCurrentReceivables      매출채권 및 기타유동채권,      매출채권 및 기타유동채권,1-1-05,"재무상태표, 유동/비유동법-별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2017-09-30,3분기보고서,KRW,ifrs_TradeAndOtherCurrentReceivables,      매출채권 및 기타유동채권,"808,751,401,711","787,163,512,477",
dart_ShortTermAdvancePayments      단기선급금,      선급금,1-1-06,"재무상태표, 유동/비유동법-별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2017-09-30,3분기보고서,KRW,dart_ShortTermAdvancePayments,      단기선급금,"37,726,766,585","13,743,639,780",
dart_ShortTermPrepaidExpenses      단기선급비용,      선급비용,1-1-07,"재무상태표, 유동/비유동법-별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2017-09-30,3분기보고서,KRW,dart_ShortTermPrepaidExpenses,      단기선급비용,"6,464,193,150","6,222,246,506",
dart_CurrentDerivativeAsset      유동파생상품자산,      기타유동금융자산,1-1-08,"재무상태표, 유동/비유동법-별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2017-09-30,3분기보고서,KRW,dart_CurrentDerivativeAsset,      유동파생상품자산,"122,324,541",,
dart_CurrentFinancialAssetsHeldToMaturity      유동만기보유금융자산,      기타유동금융자산,1-1-08,"재무상태표, 유동/비유동법-별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2017-09-30,3분기보고서,KRW,dart_CurrentFinancialAssetsHeldToMaturity,      유동만기보유금융자산,"134,462,607","1,470,078,050",
ifrs_Inventories      재고자산,      재고자산,1-1-10,"재무상태표, 유동/비유동법-별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2017-09-30,3분기보고서,KRW,ifrs_Inventories,      재고자산,"431,467,435,242","427,419,517,416",
ifrs_NoncurrentAssets   비유동자산,   비유동자산,1-3,"재무상태표, 유동/비유동법-별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2017-09-30,3분기보고서,KRW,ifrs_NoncurrentAssets,   비유동자산,"7,592,511,777,399","6,970,795,839,063",
dart_LongTermTradeAndOtherNonCurrentReceivablesGross      장기매출채권 및 기타비유동채권,      장기매출채권 및 기타비유동채권,1-3-02,"재무상태표, 유동/비유동법-별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2017-09-30,3분기보고서,KRW,dart_LongTermTradeAndOtherNonCurrentReceivablesGross,      장기매출채권 및 기타비유동채권,"119,164,953,829","86,415,556,304",
dart_NonCurrentAvailableForSaleFinancialAssets      비유동매도가능금융자산,      기타비유동금융자산,1-3-04,"재무상태표, 유동/비유동법-별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2017-09-30,3분기보고서,KRW,dart_NonCurrentAvailableForSaleFinancialAssets,      비유동매도가능금융자산,"3,601,166,826,018","3,149,289,928,803",
dart_NonCurrentFinancialAssetsHeldToMaturity      비유동만기보유금융자산,      기타비유동금융자산,1-3-04,"재무상태표, 유동/비유동법-별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2017-09-30,3분기보고서,KRW,dart_NonCurrentFinancialAssetsHeldToMaturity,      비유동만기보유금융자산,"7,968,709,184","7,680,490,152",
"ifrs_InvestmentsInSubsidiariesJointVenturesAndAssociates      종속기업, 조인트벤처와 관계기업에 대한 투자자산",      관계기업 및 공동기업투자,1-3-05,"재무상태표, 유동/비유동법-별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2017-09-30,3분기보고서,KRW,ifrs_InvestmentsInSubsidiariesJointVenturesAndAssociates,"      종속기업, 조인트벤처와 관계기업에 대한 투자자산","741,538,016,039","741,538,016,039",
dart_NonCurrentDerivativeAssets      비유동파생상품자산,      기타비유동금융자산,1-3-04,"재무상태표, 유동/비유동법-별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2017-09-30,3분기보고서,KRW,dart_NonCurrentDerivativeAssets,      비유동파생상품자산,"10,367,194,342","20,029,475,790",
ifrs_PropertyPlantAndEquipment      유형자산,      유형자산,1-3-08,"재무상태표, 유동/비유동법-별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2017-09-30,3분기보고서,KRW,ifrs_PropertyPlantAndEquipment,      유형자산,"2,599,183,814,061","2,443,591,079,338",
ifrs_IntangibleAssetsOtherThanGoodwill      영업권 이외의 무형자산,      무형자산,1-3-09,"재무상태표, 유동/비유동법-별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2017-09-30,3분기보고서,KRW,ifrs_IntangibleAssetsOtherThanGoodwill,      영업권 이외의 무형자산,"11,395,010,637","11,812,135,718",
ifrs_InvestmentProperty      투자부동산,      투자부동산,1-3-10,"재무상태표, 유동/비유동법-별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2017-09-30,3분기보고서,KRW,ifrs_InvestmentProperty,      투자부동산,"501,727,253,289","500,282,316,587",
entity00105271_udf_BS_2017118184658927_NoncurrentAssets      퇴직급여자산,      순확정급여자산,1-3-11,"재무상태표, 유동/비유동법-별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2017-09-30,3분기보고서,KRW,entity00105271_udf_BS_2017118184658927_NoncurrentAssets,      퇴직급여자산,,"10,156,840,332",
ifrs_Assets   자산총계,   자산총계,1-4,"재무상태표, 유동/비유동법-별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2017-09-30,3분기보고서,KRW,ifrs_Assets,   자산총계,"9,603,181,075,755","8,861,405,636,635",
ifrs_LiabilitiesAbstract부채 [abstract],부채,2,"재무상태표, 유동/비유동법-별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2017-09-30,3분기보고서,KRW,ifrs_LiabilitiesAbstract,부채 [abstract],,,
ifrs_CurrentLiabilities   유동부채,   유동부채,2-1,"재무상태표, 유동/비유동법-별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2017-09-30,3분기보고서,KRW,ifrs_CurrentLiabilities,   유동부채,"2,343,303,151,442","1,624,400,028,228",
ifrs_TradeAndOtherCurrentPayables      매입채무 및 기타유동채무,      매입채무 및 기타유동채무,2-1-02,"재무상태표, 유동/비유동법-별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2017-09-30,3분기보고서,KRW,ifrs_TradeAndOtherCurrentPayables,      매입채무 및 기타유동채무,"488,854,248,173","516,388,298,939",
ifrs_ShorttermBorrowings      단기차입금,      단기차입금,2-1-04,"재무상태표, 유동/비유동법-별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2017-09-30,3분기보고서,KRW,ifrs_ShorttermBorrowings,      단기차입금,"1,812,136,686,888","1,064,052,715,560",
dart_CurrentDerivativeLiabilities      유동파생상품부채,      유동파생상품부채,2-1-07,"재무상태표, 유동/비유동법-별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2017-09-30,3분기보고서,KRW,dart_CurrentDerivativeLiabilities,      유동파생상품부채,"4,354,918,211","56,722,623",
